window_id,window_label,stock_code,company_name,cb_code,issue_date,factor_as_of_date,buy_date,buy_price,sell_date,sell_price,return_pct,momentum_20d,momentum_60d,ma5_gt_ma10_gt_ma20,volume_ratio_5v20,top1_foreign_net_20d_pct_capital,top1_trust_net_20d_pct_capital,revenue_yoy,eps,contract_liability_growth
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8255,朋程科技股份有限公司,82551,2023-08-09,2023-07-17,2023-07-18,171.69,2023-08-22,153.2184,-10.7587,3.4432,0.6774,True,2.6908,,,0.5119,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8255,朋程科技股份有限公司,82551,2023-08-09,2023-09-05,2023-09-06,162.9392,2024-06-20,208.7658,28.125,0.2857,1.4388,False,0.607,,,0.46759999999999996,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2462,台灣良得電子股份有限公司,24624,2023-08-11,2023-07-19,2023-07-20,26.6247,2023-08-24,35.0677,31.7114,-10.8955,-3.7097,False,0.571,,,-0.4031,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2462,台灣良得電子股份有限公司,24624,2023-08-11,2023-09-07,2023-09-08,33.7681,2024-06-24,32.4229,-3.9835,2.0093,13.3436,True,0.5906,,,-0.19690000000000002,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6414,樺漢科技股份有限公司,64145,2023-08-16,2023-07-24,2023-07-25,249.7446,2023-08-29,231.2094,-7.4216,0.6944,18.6094,True,1.0882,,,0.1027,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6414,樺漢科技股份有限公司,64145,2023-08-16,2023-09-12,2023-09-13,237.8918,2024-06-27,304.7154,28.0899,0.7519,0.2288,True,1.2519,,,0.0512,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1514,亞力電機股份有限公司,15141,2023-08-17,2023-07-25,2023-07-26,57.4257,2023-08-30,47.4157,-17.4311,10.0683,35.0785,False,1.4348,,,0.0897,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1514,亞力電機股份有限公司,15141,2023-08-17,2023-09-13,2023-09-14,44.8023,2024-06-28,139.0738,210.4167,-9.9605,-16.5414,False,0.5671,,,0.08220000000000001,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2641,正德海運股份有限公司,26416,2023-08-23,2023-07-31,2023-08-01,15.3242,2023-09-05,14.6201,-4.5946,-9.116,-12.0321,False,0.8153,,,-0.2891,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2641,正德海運股份有限公司,26416,2023-08-23,2023-09-19,2023-09-20,16.3838,2024-07-04,21.2649,29.7925,9.434,-0.5546,True,2.4447,,,-0.048499999999999995,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6796,晉弘科技股份有限公司,67961,2023-08-25,2023-08-02,2023-08-04,101.6591,2023-09-07,98.8991,-2.715,14.2996,14.2996,False,0.8432,,,0.0877,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6796,晉弘科技股份有限公司,67961,2023-08-25,2023-09-21,2023-09-22,93.5772,2024-07-08,86.0378,-8.0569,-6.2222,1.1179,False,0.5166,,,0.0126,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3088,艾訊股份有限公司,30882,2023-08-28,2023-08-04,2023-08-07,83.9207,2023-09-08,89.7316,6.9242,29.5843,43.6314,True,1.3144,,,0.2914,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3088,艾訊股份有限公司,30882,2023-08-28,2023-09-22,2023-09-25,82.1934,2024-07-09,90.1857,9.7238,4.5966,28.4634,False,0.4292,,,-0.16219999999999998,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1586,和勤精機股份有限公司,15864,2023-08-30,2023-08-08,2023-08-09,31.0817,2023-09-12,32.395,4.2254,-3.6145,-7.2464,False,0.7392,,,-0.4113,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1586,和勤精機股份有限公司,15864,2023-08-30,2023-09-26,2023-09-27,33.076,2024-07-11,34.7127,4.9483,8.871,1.3513,True,1.0708,,,0.10830000000000001,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1586,和勤精機股份有限公司,15865,2023-08-31,2023-08-09,2023-08-10,31.0331,2023-09-13,32.5896,5.0157,-4.2169,-7.5581,False,0.7934,,,-0.2709,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1586,和勤精機股份有限公司,15865,2023-08-31,2023-09-27,2023-09-28,32.9787,2024-07-12,34.1718,3.6179,9.0323,1.3493,True,0.9941,,,0.10830000000000001,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2436,偉詮電子股份有限公司,24361,2023-09-11,2023-08-18,2023-08-21,55.4318,2023-09-22,63.7605,15.025,-5.0713,22.2277,False,0.3828,,,0.2685,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2436,偉詮電子股份有限公司,24361,2023-09-11,2023-10-11,2023-10-12,65.2411,2024-07-23,54.1676,-16.9732,-6.3915,16.5838,False,0.5091,,,0.2943,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1526,日馳企業股份有限公司,15261,2023-09-19,2023-08-28,2023-08-29,35.0273,2023-10-03,33.357,-4.7686,-3.6585,-10.0264,False,0.8803,,,-0.5196999999999999,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1526,日馳企業股份有限公司,15261,2023-09-19,2023-10-19,2023-10-20,30.5076,2024-08-02,31.0,1.6139,-10.6169,-14.3054,False,1.5322,,,-0.7306,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2906,高林實業股份有限公司,29061,2023-09-20,2023-08-29,2023-08-30,16.5965,2023-10-04,15.7549,-5.0704,-4.0984,7.2886,False,0.8994,,,-0.0717,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2906,高林實業股份有限公司,29061,2023-09-20,2023-10-20,2023-10-23,14.5862,2024-08-05,18.166,24.5427,-11.1111,-13.2791,False,0.7058,,,-0.12279999999999999,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4564,元翎精密工業股份有限公司,45641,2023-09-26,2023-09-04,2023-09-05,25.95,2023-10-12,26.2,0.9634,-0.9427,-12.577,True,1.8274,,,-0.2182,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4564,元翎精密工業股份有限公司,45641,2023-09-26,2023-10-26,2023-10-27,24.7,2024-08-09,25.85,4.6559,-6.2977,-6.6343,False,0.3813,,,-0.4443,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6873,泓德能源科技股份有限公司,68731,2023-09-28,2023-09-06,2023-09-07,82.3111,2023-10-16,87.9877,6.8966,-14.7059,-20.3351,False,0.3833,,,0.20010000000000003,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6873,泓德能源科技股份有限公司,68731,2023-09-28,2023-10-30,2023-10-31,90.0151,2024-08-13,202.9245,125.4338,1.8692,-8.4034,False,0.7692,,,0.0398,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5209,新鼎系統股份有限公司,52091,2023-10-06,2023-09-13,2023-09-14,139.4614,2023-10-23,138.6645,-0.5714,8.0247,-10.3709,True,1.6825,,,0.33159999999999995,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5209,新鼎系統股份有限公司,52091,2023-10-06,2023-11-06,2023-11-07,128.3045,2024-08-20,154.3689,20.3145,-8.5227,-6.9364,False,1.1158,,,0.4587,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3680,家登精密工業股份有限公司,36804,2023-10-18,2023-09-21,2023-09-22,302.127,2023-10-31,318.0029,5.2547,-9.9585,-21.9424,False,0.6841,,,0.113,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3680,家登精密工業股份有限公司,36804,2023-10-18,2023-11-14,2023-11-15,361.539,2024-08-28,551.8321,52.6342,-1.2164,15.5241,False,1.2648,,,1.0703,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6585,鼎基先進材料股份有限公司,65851,2023-10-26,2023-10-02,2023-10-03,102.9228,2023-11-08,110.0209,6.8966,19.9586,51.634,False,0.5534,,,0.326,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6585,鼎基先進材料股份有限公司,65851,2023-10-26,2023-11-22,2023-11-23,129.9844,2024-09-05,155.5511,19.6691,20.082,64.422,True,1.3428,,,0.1693,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3006,晶豪科技股份有限公司,30061,2023-10-27,2023-10-03,2023-10-04,84.7636,2023-11-09,87.5761,3.3181,18.5771,16.2791,False,0.6887,,,-0.1888,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3006,晶豪科技股份有限公司,30061,2023-10-27,2023-11-23,2023-11-24,95.5288,2024-09-06,67.0181,-29.8451,12.6728,39.7143,True,1.0734,,,0.1677,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6585,鼎基先進材料股份有限公司,65852,2023-10-27,2023-10-03,2023-10-04,112.6827,2023-11-09,106.4718,-5.5118,32.951,60.3774,True,0.7326,,,0.326,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6585,鼎基先進材料股份有限公司,65852,2023-10-27,2023-11-23,2023-11-24,125.1044,2024-09-06,153.7424,22.8913,17.0833,61.1238,True,1.5289,,,0.1693,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3357,西北臺慶科技股份有限公司,33571,2023-10-31,2023-10-05,2023-10-06,100.3898,2023-11-13,94.4846,-5.8823,-2.2222,-2.2222,False,0.3568,,,-0.054900000000000004,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3357,西北臺慶科技股份有限公司,33571,2023-10-31,2023-11-27,2023-11-28,95.8473,2024-09-10,119.8369,25.029,0.4762,2.9268,False,1.1668,,,-0.1437,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5306,桂盟國際股份有限公司,53064,2023-11-08,2023-10-17,2023-10-18,117.1184,2023-11-21,112.5789,-3.876,-9.1549,-15.2712,False,0.4089,,,-0.4485,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5306,桂盟國際股份有限公司,53064,2023-11-08,2023-12-05,2023-12-06,116.6645,2024-09-19,140.6487,20.5583,0.0,-9.4024,True,2.6061,,,-0.341,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2063,世鎧精密股份有限公司,20632,2023-11-10,2023-10-19,2023-10-20,45.1552,2023-11-23,48.1191,6.5637,-1.3359,1.7717,False,2.0437,,,0.33659999999999995,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2063,世鎧精密股份有限公司,20632,2023-11-10,2023-12-07,2023-12-08,51.2573,2024-09-23,38.7976,-24.3081,5.5957,13.1528,True,0.9933,,,0.1832,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6189,豐藝電子股份有限公司,61894,2023-11-10,2023-10-19,2023-10-20,37.1991,2023-11-23,40.4962,8.8632,6.639,23.4805,True,0.8163,,,0.3786,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6189,豐藝電子股份有限公司,61894,2023-11-10,2023-12-07,2023-12-08,42.503,2024-09-23,61.681,45.1214,4.0564,30.8204,True,0.8089,,,0.2895,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3013,晟銘電子科技股份有限公司,30133,2023-11-16,2023-10-25,2023-10-26,42.2786,2023-11-29,44.7481,5.8411,-0.5624,-13.5029,False,0.4227,,,0.16670000000000001,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3013,晟銘電子科技股份有限公司,30133,2023-11-16,2023-12-13,2023-12-14,46.9707,2024-09-27,135.7863,189.0871,4.2316,5.1685,True,1.3586,,,-0.28859999999999997,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,9941,裕融企業股份有限公司,99412,2023-11-20,2023-10-27,2023-10-30,157.2068,2023-12-01,165.0671,5.0,0.0,-5.0132,False,0.9492,,,0.1388,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,9941,裕融企業股份有限公司,99412,2023-11-20,2023-12-15,2023-12-18,162.447,2024-10-01,136.5398,-15.9481,1.084,2.4725,False,1.0773,,,0.0902,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6806,森崴能源股份有限公司,68061,2023-11-22,2023-10-31,2023-11-01,98.4545,2023-12-05,109.6094,11.33,-10.3167,-0.8899,False,0.3981,,,,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6806,森崴能源股份有限公司,68061,2023-11-22,2023-12-19,2023-12-20,104.2745,2024-10-07,128.3565,23.0948,-4.0359,13.5881,False,0.8745,,,,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4566,時碩工業股份有限公司,45663,2023-11-27,2023-11-03,2023-11-06,47.4253,2023-12-08,50.0445,5.5227,-6.8266,-10.1424,False,0.7653,,,-0.2475,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4566,時碩工業股份有限公司,45663,2023-11-27,2023-12-22,2023-12-25,49.4832,2024-10-11,82.957,67.6467,-1.6729,-5.5357,False,0.9857,,,-0.2402,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6869,雲豹能源科技股份有限公司,68691,2023-11-28,2023-11-06,2023-11-07,78.2234,2023-12-11,86.0836,10.0484,-2.8302,-12.2471,False,0.6603,,,-0.4746,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6869,雲豹能源科技股份有限公司,68691,2023-11-28,2023-12-25,2023-12-26,85.2313,2024-10-14,210.2058,146.6297,-4.6809,5.4118,False,1.6079,,,-0.5054,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6126,信音企業股份有限公司,61263,2023-11-30,2023-11-08,2023-11-09,26.7438,2023-12-13,27.6822,3.5088,10.2514,-1.2538,True,1.2776,,,-0.1966,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6126,信音企業股份有限公司,61263,2023-11-30,2023-12-27,2023-12-28,29.6997,2024-10-16,31.9957,7.7304,11.7021,6.7797,True,0.8977,,,-0.09359999999999999,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1338,廣華控股有限公司,13382,2023-12-01,2023-11-09,2023-11-10,34.715,2023-12-14,40.9842,18.0593,-1.8519,9.1176,False,0.8764,,,,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1338,廣華控股有限公司,13382,2023-12-01,2023-12-28,2023-12-29,39.955,2024-10-17,31.0175,-22.3689,0.2347,10.4786,False,0.3931,,,,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2368,金像電子股份有限公司,23682,2023-12-05,2023-11-13,2023-11-14,212.7331,2023-12-18,206.0554,-3.139,0.9302,15.4255,False,1.4986,,,-0.0101,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2368,金像電子股份有限公司,23682,2023-12-05,2024-01-02,2024-01-03,205.1014,2024-10-21,192.2314,-6.2749,-2.6786,-2.0225,False,0.6102,,,0.0387,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8996,高力熱處理工業股份有限公司,89964,2023-12-06,2023-11-14,2023-11-15,219.7389,2023-12-19,211.0268,-3.9648,-13.5029,-32.4159,False,0.653,,,0.0377,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8996,高力熱處理工業股份有限公司,89964,2023-12-06,2024-01-03,2024-01-04,214.8989,2024-10-22,336.022,56.3629,-12.6482,-20.5036,False,0.4332,,,0.0987,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5388,中磊電子股份有限公司,53887,2023-12-06,2023-11-14,2023-11-15,111.0035,2023-12-19,120.4794,8.5366,3.7975,6.0345,True,1.6856,,,-0.1748,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5388,中磊電子股份有限公司,53887,2023-12-06,2024-01-03,2024-01-04,120.0282,2024-10-22,105.6471,-11.9814,4.7244,9.9174,True,0.3148,,,-0.0248,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2427,三商電腦股份有限公司,24271,2023-12-13,2023-11-21,2023-11-22,25.4197,2023-12-26,24.0812,-5.2656,-7.2289,19.5122,False,0.4195,,,0.006,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2427,三商電腦股份有限公司,24271,2023-12-13,2024-01-10,2024-01-11,23.9387,2024-10-29,26.236,9.5966,-10.5546,-7.4307,False,0.7322,,,0.34630000000000005,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6284,佳邦科技股份有限公司,62843,2023-12-14,2023-11-22,2023-11-23,78.5827,2023-12-27,79.0449,0.5882,21.902,59.9244,True,1.0584,,,0.1151,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6284,佳邦科技股份有限公司,62843,2023-12-14,2024-01-11,2024-01-12,69.8923,2024-10-30,75.7525,8.3846,-13.0035,15.4198,False,0.5633,,,0.18969999999999998,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3522,御頂國際股份有限公司,35221,2023-12-18,2023-11-24,2023-11-27,18.4401,2023-12-29,22.2,20.3895,12.8655,21.0031,True,0.8461,,,0.07730000000000001,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3522,御頂國際股份有限公司,35221,2023-12-18,2024-01-15,2024-01-16,19.9,2024-11-04,22.5,13.0653,-0.5013,37.0356,False,0.9597,,,-0.1611,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3305,昇貿科技股份有限公司,33055,2023-12-25,2023-12-01,2023-12-04,64.2337,2024-01-08,63.1309,-1.7167,15.5372,4.7976,True,1.0898,,,-0.1234,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3305,昇貿科技股份有限公司,33055,2023-12-25,2024-01-22,2024-01-23,62.0282,2024-11-11,64.7001,4.3076,-11.1258,12.2074,False,0.853,,,-0.1226,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6015,宏遠證券股份有限公司,60152,2024-01-05,2023-12-13,2023-12-14,9.6873,2024-01-18,9.1043,-6.0185,1.9139,-2.2936,False,0.8581,,,0.9893000000000001,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6015,宏遠證券股份有限公司,60152,2024-01-05,2024-02-01,2024-02-02,9.2388,2024-11-21,10.9385,18.3969,-5.0691,1.4778,False,0.598,,,1.8666999999999998,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3548,兆利科技工業股份有限公司,35482,2024-01-08,2023-12-14,2023-12-15,185.5618,2024-01-19,188.3592,1.5075,0.5051,44.2029,False,0.2485,,,0.6412,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3548,兆利科技工業股份有限公司,35482,2024-01-08,2024-02-02,2024-02-05,230.3205,2024-11-22,182.555,-20.7387,26.3021,36.6197,True,1.2144,,,0.20489999999999997,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6715,嘉基科技股份有限公司,67152,2024-01-18,2023-12-26,2023-12-27,146.1708,2024-01-31,150.4008,2.8939,7.2917,-0.3226,True,1.8435,,,-0.4058,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6715,嘉基科技股份有限公司,67152,2024-01-18,2024-02-23,2024-02-26,164.5009,2024-12-04,183.1728,11.3507,12.8835,21.1146,True,1.9817,,,0.39649999999999996,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8210,勤誠興業股份有限公司,82101,2024-01-19,2023-12-27,2023-12-28,257.718,2024-02-01,265.3825,2.974,7.9108,18.2222,True,0.5624,,,1.2985,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8210,勤誠興業股份有限公司,82101,2024-01-19,2024-02-26,2024-02-27,255.3229,2024-12-05,296.3241,16.0586,-9.8472,15.4348,False,0.6257,,,1.6368,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3479,安勤科技股份有限公司,34793,2024-01-22,2023-12-28,2023-12-29,104.0299,2024-02-02,101.8535,-2.092,11.9048,18.5671,True,0.8507,,,-0.3187,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3479,安勤科技股份有限公司,34793,2024-01-22,2024-02-27,2024-02-29,105.771,2024-12-06,90.2328,-14.6904,4.2735,19.0244,False,2.0837,,,-0.2075,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8299,群聯電子股份有限公司,82992,2024-01-23,2023-12-29,2024-01-02,482.2987,2024-02-05,497.1101,3.071,6.1826,12.3216,True,0.5722,,,0.3245,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8299,群聯電子股份有限公司,82992,2024-01-23,2024-02-29,2024-03-01,581.3504,2024-12-09,425.8281,-26.7519,17.603,35.0715,True,1.8667,,,0.767,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6139,亞翔工程股份有限公司,61394,2024-01-25,2024-01-03,2024-01-04,150.499,2024-02-16,154.3119,2.5335,22.4719,53.5211,True,1.0469,,,1.5515,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6139,亞翔工程股份有限公司,61394,2024-01-25,2024-03-04,2024-03-05,160.7995,2024-12-11,210.3113,30.791,4.908,14.7821,True,1.3293,,,1.8881000000000001,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3416,融程電訊股份有限公司,34163,2024-01-25,2024-01-03,2024-01-04,112.0904,2024-02-16,130.9972,16.8675,0.4065,7.8603,False,0.8689,,,-0.248,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3416,融程電訊股份有限公司,34163,2024-01-25,2024-03-04,2024-03-05,121.9939,2024-12-11,141.4965,15.9865,-0.7299,9.2369,False,0.8351,,,0.2286,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2476,鉅祥企業股份有限公司,24762,2024-01-26,2024-01-04,2024-01-05,65.4904,2024-02-19,75.3734,15.0907,6.184,36.1702,True,0.3947,,,-0.1525,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2476,鉅祥企業股份有限公司,24762,2024-01-26,2024-03-05,2024-03-06,77.5296,2024-12-12,82.513,6.4278,20.4084,32.943,True,1.2608,,,0.2501,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2732,六角國際事業股份有限公司,27323,2024-01-26,2024-01-04,2024-01-05,109.4483,2024-02-19,112.0856,2.4096,2.4793,16.4319,True,1.886,,,-0.0256,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2732,六角國際事業股份有限公司,27323,2024-01-26,2024-03-05,2024-03-06,120.4371,2024-12-12,96.1819,-20.1393,3.4091,17.6724,False,0.643,,,0.017,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4967,十銓科技股份有限公司,49673,2024-01-26,2024-01-04,2024-01-05,76.0991,2024-02-19,79.3334,4.25,-12.2222,12.0567,False,0.6108,,,2.5013,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4967,十銓科技股份有限公司,49673,2024-01-26,2024-03-05,2024-03-06,78.4772,2024-12-12,76.1438,-2.9734,3.75,-5.7889,False,0.9499,,,1.0243,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3526,凡甲科技股份有限公司,35266,2024-01-29,2024-01-05,2024-01-08,155.9868,2024-02-20,167.6649,7.4866,2.4793,-1.3263,False,0.7018,,,0.4106,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3526,凡甲科技股份有限公司,35266,2024-01-29,2024-03-06,2024-03-07,184.348,2024-12-13,238.195,29.2094,13.3508,17.3442,True,0.9576,,,0.8016,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5321,美而快國際股份有限公司,53211,2024-03-04,2024-01-30,2024-01-31,81.5506,2024-03-15,75.0636,-7.9545,-0.3386,0.0,False,1.4156,,,-0.23920000000000002,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5321,美而快國際股份有限公司,53211,2024-03-04,2024-03-29,2024-04-01,71.4495,2025-01-08,60.0,-16.0246,-10.8545,-13.9353,False,0.5509,,,0.1149,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5263,智崴資訊科技股份有限公司,52635,2024-03-04,2024-01-30,2024-01-31,110.0514,2024-03-15,112.5189,2.2422,-3.0303,-3.8627,False,0.663,,,0.0507,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5263,智崴資訊科技股份有限公司,52635,2024-03-04,2024-03-29,2024-04-01,112.5189,2025-01-08,140.5674,24.9278,-9.1633,-0.8696,False,0.2713,,,0.026600000000000002,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3689,湧德電子股份有限公司,36894,2024-03-05,2024-01-31,2024-02-01,52.8029,2024-03-18,66.8712,26.643,-1.7452,3.4926,True,0.8924,,,-0.1778,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3689,湧德電子股份有限公司,36894,2024-03-05,2024-04-01,2024-04-02,73.9991,2025-01-09,86.4542,16.8314,2.2164,40.754,False,0.2804,,,-0.38520000000000004,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6184,大豐有線電視股份有限公司,61843,2024-03-06,2024-02-01,2024-02-02,43.3173,2024-03-19,44.067,1.7308,0.7767,2.7723,True,0.45,,,-0.0059,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6184,大豐有線電視股份有限公司,61843,2024-03-06,2024-04-02,2024-04-03,44.9,2025-01-10,45.6117,1.5851,3.2567,4.4574,True,1.036,,,0.029300000000000003,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5457,宣德科技股份有限公司,54573,2024-03-06,2024-02-01,2024-02-02,57.1919,2024-03-19,60.7603,6.2395,6.3291,10.5263,True,1.3738,,,0.1027,,
